INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182065561,01503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A15,46,,2018-08-16 23:06:00,2018,8,Thursday,23,Part Two,BUNKER HILL ST,42.38105189,-71.06684900,"(42.38105189, -71.06684900)"
I182065561,03125,Warrant Arrests,WARRANT ARREST,A15,46,,2018-08-16 23:06:00,2018,8,Thursday,23,Part Three,BUNKER HILL ST,42.38105189,-71.06684900,"(42.38105189, -71.06684900)"
I182065560,03301,Verbal Disputes,VERBAL DISPUTE,A7,14,,2018-08-16 22:50:00,2018,8,Thursday,22,Part Three,WORDSWORTH ST,42.38492212,-71.01746350,"(42.38492212, -71.01746350)"
I182065559,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,117,,2018-08-15 21:00:00,2018,8,Wednesday,21,Part One,STUART ST,42.35103105,-71.06373331,"(42.35103105, -71.06373331)"
I182065558,03001,Medical Assistance,DEATH INVESTIGATION,E18,534,,2018-08-16 20:28:00,2018,8,Thursday,20,Part Three,RIVER ST,42.24316302,-71.14175229,"(42.24316302, -71.14175229)"
I182065557,03115,Investigate Person,INVESTIGATE PERSON,B3,438,,2018-08-16 22:35:00,2018,8,Thursday,22,Part Three,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
I182065556,03301,Verbal Disputes,VERBAL DISPUTE,B3,418,,2018-08-16 22:21:00,2018,8,Thursday,22,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I182065554,03106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C6, ,,2018-08-16 10:45:00,2018,8,Thursday,10,Part Three,,42.33513752,-71.05520076,"(42.33513752, -71.05520076)"
I182065553,02647,Other,THREATS TO DO BODILY HARM,C6,914,,2018-08-16 22:37:00,2018,8,Thursday,22,Part Two,COLONEL MICHAEL J. MCDONO,42.32790482,-71.05305583,"(42.32790482, -71.05305583)"
I182065551,03114,Investigate Property,INVESTIGATE PROPERTY,B3,476,,2018-08-16 22:22:00,2018,8,Thursday,22,Part Three,REXFORD ST,42.26984836,-71.09532394,"(42.26984836, -71.09532394)"
I182065550,03114,Investigate Property,INVESTIGATE PROPERTY,E13,646,,2018-08-16 22:05:00,2018,8,Thursday,22,Part Three,CUSTER ST,42.30768258,-71.11545931,"(42.30768258, -71.11545931)"
I182065549,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,165,,2018-08-16 22:10:00,2018,8,Thursday,22,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I182065548,01402,Vandalism,VANDALISM,C11,336,,2018-08-14 16:00:00,2018,8,Tuesday,16,Part Two,BARRY ST,42.30743661,-71.07014859,"(42.30743661, -71.07014859)"
I182065547,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C6,191,,2018-08-16 22:12:00,2018,8,Thursday,22,Part Three,BOSTON ST,42.32812830,-71.05785958,"(42.32812830, -71.05785958)"
I182065545,03115,Investigate Person,INVESTIGATE PERSON,D14,788,,2018-08-16 21:22:00,2018,8,Thursday,21,Part Three,SUTHERLAND RD,42.34023408,-71.14800614,"(42.34023408, -71.14800614)"
I182065544,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,,2018-08-16 21:34:00,2018,8,Thursday,21,Part One,,,,"(0.00000000, 0.00000000)"
I182065543,03301,Verbal Disputes,VERBAL DISPUTE,D14,751,,2018-08-16 21:18:00,2018,8,Thursday,21,Part Three,LAKE ST,42.34581029,-71.16253536,"(42.34581029, -71.16253536)"
I182065542,01402,Vandalism,VANDALISM,E18,525,,2018-08-16 21:07:00,2018,8,Thursday,21,Part Two,SIERRA RD,42.23727444,-71.12624263,"(42.23727444, -71.12624263)"
I182065541,03115,Investigate Person,INVESTIGATE PERSON,B3,422,,2018-08-16 21:06:00,2018,8,Thursday,21,Part Three,RIVER ST,42.27136131,-71.08100830,"(42.27136131, -71.08100830)"
I182065540,03115,Investigate Person,INVESTIGATE PERSON,C6,200,,2018-08-16 21:55:00,2018,8,Thursday,21,Part Three,W BROADWAY,42.34096914,-71.05418723,"(42.34096914, -71.05418723)"
I182065539,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,428,,2018-08-16 20:47:00,2018,8,Thursday,20,Part Three,WILDWOOD ST,42.28236818,-71.08972869,"(42.28236818, -71.08972869)"
I182065538,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,236,,2018-08-16 08:30:00,2018,8,Thursday,8,Part One,POND ST,42.31961996,-71.05951046,"(42.31961996, -71.05951046)"
I182065537,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,A7,25,,2018-08-16 20:19:00,2018,8,Thursday,20,Part Three,MERIDIAN ST,42.38289141,-71.03930932,"(42.38289141, -71.03930932)"
I182065536,00613,Larceny,LARCENY SHOPLIFTING,, ,,2018-08-16 19:35:00,2018,8,Thursday,19,Part One,CAMBRIDGE,-1.00000000,-1.00000000,"(-1.00000000, -1.00000000)"
I182065535,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,427,,2018-08-16 20:50:00,2018,8,Thursday,20,Part Three,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
I182065534,03301,Verbal Disputes,VERBAL DISPUTE,C11,334,,2018-08-16 20:40:00,2018,8,Thursday,20,Part Three,HOWE ST,42.31136188,-71.06442310,"(42.31136188, -71.06442310)"
I182065532,03160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",E5,668,,2018-08-16 19:50:00,2018,8,Thursday,19,Part Three,BEECH ST,42.27788737,-71.13634483,"(42.27788737, -71.13634483)"
I182065531,02629,Harassment,HARASSMENT,B3,469,,2018-08-16 20:44:00,2018,8,Thursday,20,Part Two,WALK HILL ST,42.27905730,-71.09584789,"(42.27905730, -71.09584789)"
I182065530,03301,Verbal Disputes,VERBAL DISPUTE,C6,914,,2018-08-16 19:54:00,2018,8,Thursday,19,Part Three,HENRY STERLING SQ,42.32648547,-71.05487817,"(42.32648547, -71.05487817)"
I182065529,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,468,,2018-08-16 20:40:00,2018,8,Thursday,20,Part One,WELLINGTON HILL ST,42.28039667,-71.09473186,"(42.28039667, -71.09473186)"
I182065528,00617,Larceny,LARCENY THEFT FROM BUILDING,A15,56,,2018-08-16 19:57:00,2018,8,Thursday,19,Part One,BARTLETT ST,42.37734983,-71.06195965,"(42.37734983, -71.06195965)"
I182065527,00613,Larceny,LARCENY SHOPLIFTING,D4,142,,2018-08-16 19:15:00,2018,8,Thursday,19,Part One,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I182065527,00801,Simple Assault,ASSAULT - SIMPLE,D4,142,,2018-08-16 19:15:00,2018,8,Thursday,19,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I182065526,03301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2018-08-16 19:45:00,2018,8,Thursday,19,Part Three,JETTE CT,42.34682750,-71.14319087,"(42.34682750, -71.14319087)"
I182065525,03115,Investigate Person,INVESTIGATE PERSON,B3,465,,2018-08-16 20:26:00,2018,8,Thursday,20,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065524,03115,Investigate Person,INVESTIGATE PERSON,B3,465,,2018-08-16 20:25:00,2018,8,Thursday,20,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182065522,03114,Investigate Property,INVESTIGATE PROPERTY,E13,579,,2018-08-16 18:45:00,2018,8,Thursday,18,Part Three,HOFFMAN ST,42.32049640,-71.10281106,"(42.32049640, -71.10281106)"
I182065521,00616,Larceny,LARCENY THEFT OF BICYCLE,A1,128,,2018-08-14 08:30:00,2018,8,Tuesday,8,Part One,BERKELEY ST,42.34827329,-71.07159079,"(42.34827329, -71.07159079)"
I182065520,03125,Warrant Arrests,WARRANT ARREST,D14, ,,2018-08-16 18:47:00,2018,8,Thursday,18,Part Three,,,,"(0.00000000, 0.00000000)"
I182065520,00301,Robbery,ROBBERY - STREET,D14, ,,2018-08-16 18:47:00,2018,8,Thursday,18,Part One,,,,"(0.00000000, 0.00000000)"
I182065519,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A7,26,,2018-08-16 18:14:00,2018,8,Thursday,18,Part Two,CONDOR ST,42.38260122,-71.03930935,"(42.38260122, -71.03930935)"
I182065518,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,541,,2018-08-16 19:26:46,2018,8,Thursday,19,Part Three,RIVER ST,42.25330340,-71.12971806,"(42.25330340, -71.12971806)"
I182065517,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,273,,2018-08-16 19:32:00,2018,8,Thursday,19,Part Three,NORTHAMPTON ST,42.33856624,-71.08074420,"(42.33856624, -71.08074420)"
I182065516,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,751,,2018-08-14 21:30:00,2018,8,Tuesday,21,Part One,LAKE ST,42.34407266,-71.16409791,"(42.34407266, -71.16409791)"
I182065515,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,220,,2018-08-16 19:46:00,2018,8,Thursday,19,Part Two,G ST,42.33285027,-71.04417249,"(42.33285027, -71.04417249)"
I182065513,00616,Larceny,LARCENY THEFT OF BICYCLE,A1, ,,2018-08-16 19:02:00,2018,8,Thursday,19,Part One,CROSS ST,,,"(0.00000000, 0.00000000)"
I182065512,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,525,,2018-07-23 00:00:00,2018,7,Monday,0,Part Two,NEPONSET VALLEY PKWY,42.23707712,-71.13141342,"(42.23707712, -71.13141342)"
I182065510,00619,Larceny,LARCENY ALL OTHERS,A1,116,,2018-08-16 00:00:00,2018,8,Thursday,0,Part One,KINGSTON ST,42.35202275,-71.05932000,"(42.35202275, -71.05932000)"
I182065509,01810,Drug Violation,DRUGS - SALE / MANUFACTURING,E13, ,,2018-08-16 18:50:00,2018,8,Thursday,18,Part Two,COLUMBUS AVE,,,"(0.00000000, 0.00000000)"
I182065508,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,376,,2018-08-16 18:38:00,2018,8,Thursday,18,Part Three,WOODWORTH ST,42.28713820,-71.04083611,"(42.28713820, -71.04083611)"
I182065507,03207,Property Found,PROPERTY - FOUND,E13,633,,2018-08-16 14:57:00,2018,8,Thursday,14,Part Three,PERKINS ST,42.32074103,-71.12171645,"(42.32074103, -71.12171645)"
I182065506,03115,Investigate Person,INVESTIGATE PERSON,C6,221,,2018-08-16 00:34:00,2018,8,Thursday,0,Part Three,G ST,42.33591242,-71.04427630,"(42.33591242, -71.04427630)"
I182065505,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,29,,2018-08-14 16:00:00,2018,8,Tuesday,16,Part Two,BREMEN ST,42.37167554,-71.03563919,"(42.37167554, -71.03563919)"
I182065504,00613,Larceny,LARCENY SHOPLIFTING,A1,94,,2018-08-16 19:08:00,2018,8,Thursday,19,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)"
I182065503,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,355,,2018-08-16 18:07:00,2018,8,Thursday,18,Part Three,PARK ST,42.29878438,-71.06011998,"(42.29878438, -71.06011998)"
I182065502,03115,Investigate Person,INVESTIGATE PERSON,E13,574,,2018-08-16 17:41:00,2018,8,Thursday,17,Part Three,CORNWALL ST,42.31238287,-71.10503015,"(42.31238287, -71.10503015)"
I182065501,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D14,765,,2018-08-16 18:58:00,2018,8,Thursday,18,Part Two,BOTHWELL RD,42.35297961,-71.15970379,"(42.35297961, -71.15970379)"
I182065500,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,340,,2018-08-13 12:00:00,2018,8,Monday,12,Part Two,ADAMS ST,42.30715639,-71.06245539,"(42.30715639, -71.06245539)"
I182065498,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,,2018-08-16 18:00:00,2018,8,Thursday,18,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I182065497,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,2018-08-16 18:40:00,2018,8,Thursday,18,Part One,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I182065496,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,503,,2018-08-16 18:41:00,2018,8,Thursday,18,Part Three,AMERICAN LEGION HWY,42.28446743,-71.11183089,"(42.28446743, -71.11183089)"
I182065495,03201,Property Lost,PROPERTY - LOST,D4,143,,2018-08-16 11:45:00,2018,8,Thursday,11,Part Three,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I182065494,03830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C11, ,,2018-08-16 18:11:00,2018,8,Thursday,18,Part Three,BEACH ST,,,"(0.00000000, 0.00000000)"
I182065493,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,332,,2018-08-16 18:25:00,2018,8,Thursday,18,Part Three,GLENDALE ST,42.31298495,-71.06651479,"(42.31298495, -71.06651479)"
I182065490,03201,Property Lost,PROPERTY - LOST,B2,319,,2018-08-16 09:00:00,2018,8,Thursday,9,Part Three,SONOMA ST,42.30845311,-71.08718664,"(42.30845311, -71.08718664)"
I182065489,03810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,A1,109,,2018-08-16 16:17:00,2018,8,Thursday,16,Part Three,HIGH ST,42.35661814,-71.05193863,"(42.35661814, -71.05193863)"
I182065488,00613,Larceny,LARCENY SHOPLIFTING,D4,146,,2018-08-16 18:41:00,2018,8,Thursday,18,Part One,HUNTINGTON AVE,42.34797240,-71.07849582,"(42.34797240, -71.07849582)"
I182065487,03820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,C11,342,,2018-08-16 17:55:00,2018,8,Thursday,17,Part Three,HOMES AVE,42.30288397,-71.06918798,"(42.30288397, -71.06918798)"
I182065484,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,795,,2018-08-16 14:30:00,2018,8,Thursday,14,Part Three,BRIGHTON AVE,42.35339757,-71.13621920,"(42.35339757, -71.13621920)"
I182065483,03115,Investigate Person,INVESTIGATE PERSON,E18,520,,2018-08-16 00:00:00,2018,8,Thursday,0,Part Three,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I182065482,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,608,,2018-08-16 13:30:00,2018,8,Thursday,13,Part Three,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844, -71.11152626)"
I182065481,03115,Investigate Person,INVESTIGATE PERSON,B2,181,,2018-08-16 17:35:00,2018,8,Thursday,17,Part Three,GEORGE ST,42.32480945,-71.07177156,"(42.32480945, -71.07177156)"
I182065480,03201,Property Lost,PROPERTY - LOST,D4,143,,2018-08-07 18:30:00,2018,8,Tuesday,18,Part Three,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I182065479,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,65,,2018-08-16 14:00:00,2018,8,Thursday,14,Part Three,STANIFORD ST,42.36243437,-71.06391810,"(42.36243437, -71.06391810)"
I182065478,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,301,,2018-08-16 17:53:00,2018,8,Thursday,17,Part One,CENTRE ST,42.32719862,-71.09600551,"(42.32719862, -71.09600551)"
I182065478,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,301,,2018-08-16 17:53:00,2018,8,Thursday,17,Part Two,CENTRE ST,42.32719862,-71.09600551,"(42.32719862, -71.09600551)"
I182065478,01402,Vandalism,VANDALISM,B2,301,,2018-08-16 17:53:00,2018,8,Thursday,17,Part Two,CENTRE ST,42.32719862,-71.09600551,"(42.32719862, -71.09600551)"
I182065477,00724,Auto Theft,AUTO THEFT,C6,199,,2018-08-16 16:51:00,2018,8,Thursday,16,Part One,A ST,42.34111504,-71.05632465,"(42.34111504, -71.05632465)"
I182065476,00613,Larceny,LARCENY SHOPLIFTING,D4,146,,2018-08-16 16:56:00,2018,8,Thursday,16,Part One,HUNTINGTON AVE,42.34797240,-71.07849582,"(42.34797240, -71.07849582)"
I182065475,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,2018-08-16 17:33:00,2018,8,Thursday,17,Part One,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I182065473,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E18,546,,2018-08-16 17:43:00,2018,8,Thursday,17,Part Two,AUSTIN ST,42.26329093,-71.12564759,"(42.26329093, -71.12564759)"
I182065472,00613,Larceny,LARCENY SHOPLIFTING,D4,138,,2018-08-16 17:00:00,2018,8,Thursday,17,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I182065471,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,716,,2018-08-16 17:00:00,2018,8,Thursday,17,Part Three,JOYCE KILMER RD,42.27028577,-71.16534757,"(42.27028577, -71.16534757)"
I182065470,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,754,,2018-07-21 15:28:00,2018,7,Saturday,15,Part One,TREMONT ST,42.35115368,-71.17291563,"(42.35115368, -71.17291563)"
I182065468,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,35,,2018-07-18 17:48:00,2018,7,Wednesday,17,Part Two,MARGINAL ST,42.36582721,-71.03707479,"(42.36582721, -71.03707479)"
I182065468,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A7,35,,2018-07-18 17:48:00,2018,7,Wednesday,17,Part Two,MARGINAL ST,42.36582721,-71.03707479,"(42.36582721, -71.03707479)"
I182065467,02629,Harassment,HARASSMENT,A1,81,,2018-08-16 15:43:00,2018,8,Thursday,15,Part Two,MICHELANGELO ST,42.36708890,-71.05481065,"(42.36708890, -71.05481065)"
I182065466,01501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3, ,,2018-08-16 17:23:00,2018,8,Thursday,17,Part Two,DEERING RD,,,"(0.00000000, 0.00000000)"
I182065466,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3, ,,2018-08-16 17:23:00,2018,8,Thursday,17,Part Two,DEERING RD,,,"(0.00000000, 0.00000000)"
I182065465,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,113,,2018-08-16 09:00:00,2018,8,Thursday,9,Part Two,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
I182065464,01402,Vandalism,VANDALISM,E18,520,,2018-08-16 17:17:34,2018,8,Thursday,17,Part Two,HYDE PARK AVE,42.25965676,-71.12319665,"(42.25965676, -71.12319665)"
I182065463,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,355,,2018-08-16 17:32:00,2018,8,Thursday,17,Part Two,GIBSON ST,42.29755533,-71.05970910,"(42.29755533, -71.05970910)"
I182065462,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,355,,2018-08-16 17:31:00,2018,8,Thursday,17,Part Two,GIBSON ST,42.29755533,-71.05970910,"(42.29755533, -71.05970910)"
I182065461,03115,Investigate Person,INVESTIGATE PERSON,B2,293,,2018-03-25 00:00:00,2018,3,Sunday,0,Part Three,CEDAR SQ,42.32503462,-71.08938175,"(42.32503462, -71.08938175)"
I182065459,03115,Investigate Person,INVESTIGATE PERSON,E18,494,,2018-08-16 16:30:00,2018,8,Thursday,16,Part Three,RIVER ST,42.25940183,-71.11731570,"(42.25940183, -71.11731570)"
I182065458,02905,Violations,VAL - OPERATING WITHOUT LICENSE,C11,253,,2018-08-16 16:51:00,2018,8,Thursday,16,Part Two,PARK ST,42.30148623,-71.05408835,"(42.30148623, -71.05408835)"
I182065457,03201,Property Lost,PROPERTY - LOST,C11,248,,2018-04-30 00:00:00,2018,4,Monday,0,Part Three,DORCHESTER AVE,42.31371151,-71.05704145,"(42.31371151, -71.05704145)"
I182065456,03115,Investigate Person,INVESTIGATE PERSON,D14,792,,2018-08-16 16:45:00,2018,8,Thursday,16,Part Three,KELTON ST,42.34731413,-71.13770456,"(42.34731413, -71.13770456)"
I182065454,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,283,,2018-08-16 16:06:10,2018,8,Thursday,16,Part Three,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
I182065453,03207,Property Found,PROPERTY - FOUND,E5,719,,2018-08-16 15:36:00,2018,8,Thursday,15,Part Three,SUMMER ST,42.27641710,-71.16248814,"(42.27641710, -71.16248814)"
I182065452,02647,Other,THREATS TO DO BODILY HARM,A1,68,,2018-08-03 07:00:00,2018,8,Friday,7,Part Two,BOWDOIN ST,42.36038173,-71.06285769,"(42.36038173, -71.06285769)"
I182065451,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,172,,2018-08-16 11:00:00,2018,8,Thursday,11,Part Two,MASSACHUSETTS AVE,42.33311189,-71.07276370,"(42.33311189, -71.07276370)"
I182065450,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,778,,2018-08-12 13:15:00,2018,8,Sunday,13,Part One,HENSHAW ST,42.34956800,-71.15002045,"(42.34956800, -71.15002045)"
I182065447,01402,Vandalism,VANDALISM,A7,29,,2018-08-16 16:46:00,2018,8,Thursday,16,Part Two,CHELSEA ST,42.37102581,-71.03746759,"(42.37102581, -71.03746759)"
I182065446,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,,2018-08-16 16:37:00,2018,8,Thursday,16,Part Three,ALBANY ST,42.33785941,-71.06736986,"(42.33785941, -71.06736986)"
I182065444,03810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,B2,904,,2018-08-16 15:50:00,2018,8,Thursday,15,Part Three,HARRISON AVE,42.32961634,-71.08232206,"(42.32961634, -71.08232206)"
I182065442,03201,Property Lost,PROPERTY - LOST,B3,476,,2018-08-16 10:00:00,2018,8,Thursday,10,Part Three,CUMMINS HWY,42.26864230,-71.09565500,"(42.26864230, -71.09565500)"
I182065441,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,133,,2018-08-16 13:00:00,2018,8,Thursday,13,Part Three,BERKELEY ST,42.35205262,-71.07344410,"(42.35205262, -71.07344410)"
I182065440,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C6, ,,2018-08-16 15:17:00,2018,8,Thursday,15,Part Three,DORCHESTER ST,,,"(0.00000000, 0.00000000)"
I182065439,03130,Search Warrants,SEARCH WARRANT,B2,318,,2018-08-16 15:15:00,2018,8,Thursday,15,Part Three,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)"
I182065438,03115,Investigate Person,INVESTIGATE PERSON,C6,936,,2018-07-01 00:00:00,2018,7,Sunday,0,Part Three,JOYCE HAYES WAY,42.33809641,-71.05418821,"(42.33809641, -71.05418821)"
I182065437,03201,Property Lost,PROPERTY - LOST,A7,36,,2018-08-16 14:00:00,2018,8,Thursday,14,Part Three,HARBORSIDE DR,42.36252502,-71.02533782,"(42.36252502, -71.02533782)"
I182065436,03301,Verbal Disputes,VERBAL DISPUTE,B3,426,,2018-08-16 15:40:00,2018,8,Thursday,15,Part Three,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I182065435,03125,Warrant Arrests,WARRANT ARREST,C6,209,,2018-08-16 15:53:00,2018,8,Thursday,15,Part Three,F ST,42.33870465,-71.04551504,"(42.33870465, -71.04551504)"
I182065435,01843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,209,,2018-08-16 15:53:00,2018,8,Thursday,15,Part Two,F ST,42.33870465,-71.04551504,"(42.33870465, -71.04551504)"
I182065435,01846,Drug Violation,DRUGS - POSS CLASS E,C6,209,,2018-08-16 15:53:00,2018,8,Thursday,15,Part Two,F ST,42.33870465,-71.04551504,"(42.33870465, -71.04551504)"
I182065434,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,, ,,2018-08-14 14:30:00,2018,8,Tuesday,14,Part One,,42.35878679,-71.07171022,"(42.35878679, -71.07171022)"
I182065433,03114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,2018-08-16 15:55:00,2018,8,Thursday,15,Part Three,FLEET CENTER PL,42.36646326,-71.06067801,"(42.36646326, -71.06067801)"
I182065432,03201,Property Lost,PROPERTY - LOST,B3,457,,2018-08-16 15:55:00,2018,8,Thursday,15,Part Three,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
I182065431,03205,License Plate Related Incidents,M/V PLATES - LOST,C11,817,,2018-02-01 00:00:00,2018,2,Thursday,0,Part Three,BANTON ST,42.28865167,-71.06415608,"(42.28865167, -71.06415608)"
I182065430,00613,Larceny,LARCENY SHOPLIFTING,E18,490,,2018-08-16 14:48:00,2018,8,Thursday,14,Part One,AMERICAN LEGION HWY,42.27413021,-71.11674617,"(42.27413021, -71.11674617)"
